DatasetName|GroupName|DatasetAttributes|DatasetValue|Shape|Datatype 
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TSG41 CTR Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'THis nothign please ignore'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'THis nothign please ignore'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'THis nothign please ignore'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-08.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Translator 3 n/c'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Shutter'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Shutter'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS01/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Shutter'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS02/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS03/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 3'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 3'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS04/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR Attenuator 3'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR RF Wheel'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR RF Wheel'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS05/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 CTR RF Wheel'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Flipper'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Flipper'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS06/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Flipper'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror H'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror H'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS07/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror H'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror V'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror V'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS08/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 OTR Diag Mirror V'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS09/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS10/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Upstream Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS11/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 1'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement/leftLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement/position|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 2'""}"||()|
/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement/rightLimitSwitchReached|/AwakeEventData/MPPAWAKE-STANDA-12.AXIS12/Movement|"{'exception': 'True', 'acqStamp': '0', 'comment': ""b'TT41 Rb Downstream Flipper 2'""}"||()|
/AwakeEventData/PMOTOR01/Acquisition/position|/AwakeEventData/PMOTOR01/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'horizontal MP5'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR02/Acquisition/position|/AwakeEventData/PMOTOR02/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'vertical MP5'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR03/Acquisition/position|/AwakeEventData/PMOTOR03/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'horizontal MP4'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR04/Acquisition/position|/AwakeEventData/PMOTOR04/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'vertical MP4'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR05/Acquisition/position|/AwakeEventData/PMOTOR05/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'horizontal MP3'""}"|155|(1,)|int32
/AwakeEventData/PMOTOR06/Acquisition/position|/AwakeEventData/PMOTOR06/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'vertical MP3'""}"|-45|(1,)|int32
/AwakeEventData/PMOTOR13/Acquisition/position|/AwakeEventData/PMOTOR13/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'vertical MP2'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR14/Acquisition/position|/AwakeEventData/PMOTOR14/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'horizontal MP2'""}"|0|(1,)|int32
/AwakeEventData/PMOTOR15/Acquisition/position|/AwakeEventData/PMOTOR15/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'horizontal MP1'""}"|-20|(1,)|int32
/AwakeEventData/PMOTOR16/Acquisition/position|/AwakeEventData/PMOTOR16/Acquisition|"{'exception': 'False', 'acqStamp': '1541962118355105000', 'comment': ""b'vertical MP1'""}"|20|(1,)|int32
/AwakeEventData/Plunger.412401/StartCounterSt/value|/AwakeEventData/Plunger.412401/StartCounterSt|"{'exception': 'False', 'acqStamp': '1541952520254000000', 'comment': ""b'Plunger counter'""}"|3136|(1,)|int32
/AwakeEventData/Plunger.412401/State/value|/AwakeEventData/Plunger.412401/State|"{'exception': 'False', 'acqStamp': '1541952518970000000', 'comment': ""b'Plunger state'""}"|3|(1,)|int16
/AwakeEventData/Plunger.412422/StartCounterSt/value|/AwakeEventData/Plunger.412422/StartCounterSt|"{'exception': 'False', 'acqStamp': '1541952520255000000', 'comment': ""b'Plunger counter'""}"|3167|(1,)|int32
/AwakeEventData/Plunger.412422/State/value|/AwakeEventData/Plunger.412422/State|"{'exception': 'False', 'acqStamp': '1541952515969000000', 'comment': ""b'Plunger state'""}"|3|(1,)|int16
/AwakeEventData/RADMON.AWAKE-1/Acquisition/SEUType1|/AwakeEventData/RADMON.AWAKE-1/Acquisition||3.3|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/SEUType2|/AwakeEventData/RADMON.AWAKE-1/Acquisition||3.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank1HadronFluence|/AwakeEventData/RADMON.AWAKE-1/Acquisition||28985595416.67|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank1MBUCounts|/AwakeEventData/RADMON.AWAKE-1/Acquisition||17316|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank1SEUCounts|/AwakeEventData/RADMON.AWAKE-1/Acquisition||321929|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank2HadronFluence|/AwakeEventData/RADMON.AWAKE-1/Acquisition||149795026788.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank2MBUCounts|/AwakeEventData/RADMON.AWAKE-1/Acquisition||376602|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumBank2SEUCounts|/AwakeEventData/RADMON.AWAKE-1/Acquisition||96756|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumNeutronFluence|/AwakeEventData/RADMON.AWAKE-1/Acquisition||5417551002890.012|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumTID1|/AwakeEventData/RADMON.AWAKE-1/Acquisition||529.2958540630735|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/cumTID2|/AwakeEventData/RADMON.AWAKE-1/Acquisition||519.6424822980792|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/lPar1|/AwakeEventData/RADMON.AWAKE-1/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/lPar2|/AwakeEventData/RADMON.AWAKE-1/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/lPar3|/AwakeEventData/RADMON.AWAKE-1/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/lParType|/AwakeEventData/RADMON.AWAKE-1/Acquisition||1.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-1/Acquisition/pinDiodeType|/AwakeEventData/RADMON.AWAKE-1/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/radfet1Type|/AwakeEventData/RADMON.AWAKE-1/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/radfet2Type|/AwakeEventData/RADMON.AWAKE-1/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/radmonStatus|/AwakeEventData/RADMON.AWAKE-1/Acquisition||0|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/revisionNumber|/AwakeEventData/RADMON.AWAKE-1/Acquisition||2|(1,)|int32
/AwakeEventData/RADMON.AWAKE-1/Acquisition/revisionType|/AwakeEventData/RADMON.AWAKE-1/Acquisition||0|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/SEUType1|/AwakeEventData/RADMON.AWAKE-2/Acquisition||3.3|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/SEUType2|/AwakeEventData/RADMON.AWAKE-2/Acquisition||5.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank1HadronFluence|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1022997064802.82|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank1MBUCounts|/AwakeEventData/RADMON.AWAKE-2/Acquisition||4746225|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank1SEUCounts|/AwakeEventData/RADMON.AWAKE-2/Acquisition||11361934|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank2HadronFluence|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1663647988860.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank2MBUCounts|/AwakeEventData/RADMON.AWAKE-2/Acquisition||21648301|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumBank2SEUCounts|/AwakeEventData/RADMON.AWAKE-2/Acquisition||34331|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumNeutronFluence|/AwakeEventData/RADMON.AWAKE-2/Acquisition||5492568642282.161|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumTID1|/AwakeEventData/RADMON.AWAKE-2/Acquisition||523.5127133477768|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/cumTID2|/AwakeEventData/RADMON.AWAKE-2/Acquisition||528.7756685341188|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/lPar1|/AwakeEventData/RADMON.AWAKE-2/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/lPar2|/AwakeEventData/RADMON.AWAKE-2/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/lPar3|/AwakeEventData/RADMON.AWAKE-2/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/lParType|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-2/Acquisition/pinDiodeType|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/radfet1Type|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/radfet2Type|/AwakeEventData/RADMON.AWAKE-2/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/radmonStatus|/AwakeEventData/RADMON.AWAKE-2/Acquisition||0|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/revisionNumber|/AwakeEventData/RADMON.AWAKE-2/Acquisition||2|(1,)|int32
/AwakeEventData/RADMON.AWAKE-2/Acquisition/revisionType|/AwakeEventData/RADMON.AWAKE-2/Acquisition||0|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/SEUType1|/AwakeEventData/RADMON.AWAKE-3/Acquisition||3.3|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/SEUType2|/AwakeEventData/RADMON.AWAKE-3/Acquisition||3.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank1HadronFluence|/AwakeEventData/RADMON.AWAKE-3/Acquisition||5444731372.559999|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank1MBUCounts|/AwakeEventData/RADMON.AWAKE-3/Acquisition||2130|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank1SEUCounts|/AwakeEventData/RADMON.AWAKE-3/Acquisition||60472|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank2HadronFluence|/AwakeEventData/RADMON.AWAKE-3/Acquisition||24990608566.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank2MBUCounts|/AwakeEventData/RADMON.AWAKE-3/Acquisition||66589|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumBank2SEUCounts|/AwakeEventData/RADMON.AWAKE-3/Acquisition||16142|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumNeutronFluence|/AwakeEventData/RADMON.AWAKE-3/Acquisition||5287599870594.158|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumTID1|/AwakeEventData/RADMON.AWAKE-3/Acquisition||475.29312999461797|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/cumTID2|/AwakeEventData/RADMON.AWAKE-3/Acquisition||474.79414722754007|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/lPar1|/AwakeEventData/RADMON.AWAKE-3/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/lPar2|/AwakeEventData/RADMON.AWAKE-3/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/lPar3|/AwakeEventData/RADMON.AWAKE-3/Acquisition||0.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/lParType|/AwakeEventData/RADMON.AWAKE-3/Acquisition||1.0|(1,)|float64
/AwakeEventData/RADMON.AWAKE-3/Acquisition/pinDiodeType|/AwakeEventData/RADMON.AWAKE-3/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/radfet1Type|/AwakeEventData/RADMON.AWAKE-3/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/radfet2Type|/AwakeEventData/RADMON.AWAKE-3/Acquisition||1|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/radmonStatus|/AwakeEventData/RADMON.AWAKE-3/Acquisition||0|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/revisionNumber|/AwakeEventData/RADMON.AWAKE-3/Acquisition||2|(1,)|int32
/AwakeEventData/RADMON.AWAKE-3/Acquisition/revisionType|/AwakeEventData/RADMON.AWAKE-3/Acquisition||0|(1,)|int32
/AwakeEventData/RPADA.BB4.RQNI.412432/MEAS.I|/AwakeEventData/RPADA.BB4.RQNI.412432|"{'exception': 'False', 'acqStamp': '1541962119012008000', 'comment': ""b'Exp Quad Current'""}"|0.01111356|(1,)|float32
/AwakeEventData/RPADA.BB4.RQNI.412432/REF.I|/AwakeEventData/RPADA.BB4.RQNI.412432|"{'exception': 'False', 'acqStamp': '1541962119002008000', 'comment': ""b'Spec. quad setting'""}"|0.0|(1,)|float32
